ts,ax,ay,az,gx,gy,gz,mx,my,mz
1740,552.0,-58.0,3941.0,278.0,-202.0,-8.0,1091.0,333.0,-3373.0
1990,552.0,-58.0,3941.0,291.0,-213.0,-14.0,1091.0,333.0,-3373.0
2240,552.0,-65.0,3949.0,279.0,-191.0,-17.0,1091.0,333.0,-3373.0
2490,551.0,-64.0,3951.0,299.0,-196.0,-10.0,1091.0,333.0,-3373.0
2740,551.0,-64.0,3951.0,280.0,-194.0,-16.0,1091.0,333.0,-3373.0
2990,558.0,-57.0,3943.0,296.0,-187.0,-2.0,1091.0,333.0,-3373.0
3240,558.0,-57.0,3943.0,284.0,-184.0,-17.0,1091.0,333.0,-3373.0
3490,549.0,-62.0,3950.0,279.0,-194.0,-25.0,1131.0,355.0,-3403.0
3740,559.0,-59.0,3947.0,283.0,-194.0,-18.0,1131.0,355.0,-3403.0
3990,560.0,-59.0,3943.0,277.0,-199.0,-13.0,1131.0,355.0,-3403.0
4240,558.0,-56.0,3941.0,291.0,-202.0,-17.0,1131.0,355.0,-3403.0
4490,558.0,-56.0,3941.0,272.0,-199.0,-30.0,1131.0,355.0,-3403.0
4740,558.0,-56.0,3949.0,275.0,-197.0,-8.0,1131.0,355.0,-3403.0
4990,561.0,-66.0,3947.0,280.0,-196.0,-25.0,1131.0,355.0,-3403.0
5240,561.0,-66.0,3947.0,293.0,-189.0,-14.0,1131.0,355.0,-3403.0
5490,555.0,-44.0,3943.0,290.0,-183.0,-16.0,1131.0,355.0,-3403.0
5740,557.0,-63.0,3943.0,285.0,-170.0,-17.0,1131.0,355.0,-3403.0
5990,557.0,-63.0,3943.0,271.0,-196.0,-35.0,1131.0,355.0,-3403.0
6240,560.0,-58.0,3947.0,309.0,-194.0,-19.0,1131.0,355.0,-3403.0
6490,560.0,-58.0,3947.0,293.0,-180.0,-7.0,1131.0,355.0,-3403.0
6740,555.0,-54.0,3945.0,272.0,-185.0,-25.0,1105.0,293.0,-3422.0
6990,551.0,-61.0,3950.0,268.0,-186.0,-22.0,1105.0,293.0,-3422.0
7240,556.0,-61.0,3943.0,275.0,-188.0,-28.0,1105.0,293.0,-3422.0
7490,558.0,-59.0,3940.0,307.0,-195.0,-10.0,1105.0,293.0,-3422.0
7740,553.0,-58.0,3950.0,294.0,-215.0,-12.0,1105.0,293.0,-3422.0
7990,559.0,-59.0,3945.0,277.0,-196.0,-18.0,1105.0,293.0,-3422.0
8240,553.0,-55.0,3942.0,286.0,-186.0,-21.0,1087.0,313.0,-3345.0
8490,556.0,-50.0,3942.0,267.0,-196.0,-18.0,1087.0,313.0,-3345.0
8740,555.0,-59.0,3943.0,282.0,-193.0,-19.0,1087.0,313.0,-3345.0
8990,555.0,-59.0,3943.0,306.0,-201.0,-15.0,1087.0,313.0,-3345.0
9240,558.0,-58.0,3941.0,269.0,-182.0,-30.0,1087.0,313.0,-3345.0
9490,556.0,-54.0,3945.0,278.0,-205.0,-18.0,1087.0,313.0,-3345.0
9740,556.0,-54.0,3945.0,295.0,-208.0,-17.0,1087.0,313.0,-3345.0
9990,548.0,-53.0,3951.0,295.0,-205.0,-28.0,1087.0,313.0,-3345.0
10240,556.0,-55.0,3952.0,282.0,-199.0,-20.0,1087.0,313.0,-3345.0
10490,556.0,-55.0,3952.0,294.0,-208.0,-12.0,1087.0,313.0,-3345.0
10740,554.0,-55.0,3943.0,273.0,-197.0,-19.0,1087.0,313.0,-3345.0
10990,555.0,-63.0,3948.0,272.0,-170.0,-20.0,1087.0,313.0,-3345.0
11240,553.0,-58.0,3944.0,295.0,-196.0,-8.0,1087.0,313.0,-3345.0
11490,559.0,-56.0,3948.0,303.0,-203.0,-14.0,1101.0,315.0,-3465.0
11740,559.0,-56.0,3948.0,283.0,-188.0,-32.0,1101.0,315.0,-3465.0
11990,557.0,-62.0,3950.0,294.0,-210.0,-29.0,1101.0,315.0,-3465.0
12240,560.0,-63.0,3943.0,277.0,-204.0,-24.0,1101.0,315.0,-3465.0
12490,558.0,-59.0,3942.0,296.0,-185.0,-15.0,1101.0,315.0,-3465.0
12740,558.0,-57.0,3942.0,284.0,-194.0,-27.0,1101.0,315.0,-3465.0
12990,558.0,-57.0,3942.0,299.0,-201.0,-23.0,1101.0,315.0,-3465.0
13240,557.0,-61.0,3940.0,262.0,-194.0,-25.0,1101.0,315.0,-3465.0
13490,557.0,-61.0,3940.0,296.0,-214.0,-18.0,1101.0,315.0,-3465.0
13740,557.0,-61.0,3940.0,304.0,-196.0,-6.0,1101.0,315.0,-3465.0
13990,557.0,-58.0,3946.0,303.0,-184.0,-16.0,1101.0,315.0,-3465.0
14240,557.0,-58.0,3946.0,295.0,-201.0,-7.0,1101.0,315.0,-3465.0
14490,558.0,-59.0,3945.0,279.0,-192.0,-14.0,1101.0,315.0,-3465.0
14740,563.0,-63.0,3941.0,302.0,-201.0,-16.0,1101.0,315.0,-3465.0
14990,563.0,-63.0,3941.0,297.0,-210.0,-21.0,1101.0,315.0,-3465.0
15240,554.0,-54.0,3942.0,281.0,-190.0,-18.0,1101.0,315.0,-3465.0
15490,554.0,-54.0,3942.0,301.0,-193.0,-10.0,1101.0,315.0,-3465.0
15740,556.0,-59.0,3947.0,301.0,-204.0,-20.0,1101.0,315.0,-3465.0
15990,556.0,-57.0,3947.0,290.0,-201.0,-22.0,1101.0,315.0,-3465.0
16240,554.0,-56.0,3953.0,301.0,-180.0,-25.0,1101.0,315.0,-3465.0
16490,556.0,-45.0,3950.0,274.0,-184.0,-27.0,1143.0,271.0,-3370.0
16740,556.0,-45.0,3950.0,297.0,-209.0,-9.0,1143.0,271.0,-3370.0
16990,560.0,-47.0,3942.0,313.0,-194.0,-9.0,1143.0,271.0,-3370.0
17240,554.0,-62.0,3947.0,295.0,-200.0,-10.0,1143.0,271.0,-3370.0
17490,554.0,-53.0,3944.0,300.0,-175.0,-14.0,1143.0,271.0,-3370.0
17740,545.0,-62.0,3950.0,298.0,-201.0,-19.0,1143.0,271.0,-3370.0
17990,556.0,-57.0,3954.0,312.0,-205.0,-16.0,1143.0,271.0,-3370.0
18240,556.0,-57.0,3954.0,313.0,-210.0,-26.0,1143.0,271.0,-3370.0
18490,550.0,-60.0,3950.0,311.0,-204.0,-22.0,1143.0,271.0,-3370.0
18740,553.0,-59.0,3951.0,298.0,-209.0,-23.0,1143.0,271.0,-3370.0
18990,555.0,-67.0,3941.0,316.0,-199.0,-20.0,1143.0,271.0,-3370.0
19240,557.0,-59.0,3947.0,311.0,-194.0,-18.0,1143.0,271.0,-3370.0
19490,557.0,-59.0,3947.0,291.0,-208.0,-19.0,1143.0,271.0,-3370.0
19740,554.0,-51.0,3939.0,293.0,-196.0,-24.0,1135.0,331.0,-3391.0
19990,554.0,-51.0,3939.0,296.0,-199.0,-21.0,1135.0,331.0,-3391.0
20240,558.0,-52.0,3949.0,302.0,-203.0,-21.0,1135.0,331.0,-3391.0
20490,557.0,-59.0,3939.0,306.0,-218.0,-14.0,1135.0,331.0,-3391.0
20740,558.0,-52.0,3936.0,296.0,-198.0,-21.0,1135.0,331.0,-3391.0
20990,554.0,-59.0,3939.0,308.0,-206.0,-17.0,1135.0,331.0,-3391.0
21240,554.0,-59.0,3939.0,306.0,-215.0,-29.0,1135.0,331.0,-3391.0
21490,558.0,-52.0,3938.0,308.0,-206.0,-13.0,1135.0,331.0,-3391.0
21740,554.0,-56.0,3951.0,285.0,-202.0,-22.0,1135.0,331.0,-3391.0
21990,554.0,-56.0,3951.0,300.0,-211.0,-16.0,1135.0,331.0,-3391.0
22240,556.0,-57.0,3943.0,290.0,-197.0,-30.0,1135.0,331.0,-3391.0
22490,562.0,-58.0,3951.0,300.0,-203.0,-24.0,1135.0,331.0,-3391.0
22740,562.0,-58.0,3951.0,287.0,-193.0,-10.0,1135.0,331.0,-3391.0
22990,561.0,-56.0,3949.0,286.0,-215.0,-18.0,1135.0,331.0,-3391.0
23240,560.0,-62.0,3942.0,295.0,-206.0,-16.0,1135.0,331.0,-3391.0
23490,559.0,-59.0,3949.0,293.0,-193.0,-24.0,1135.0,331.0,-3391.0
23740,555.0,-53.0,3946.0,305.0,-206.0,-30.0,1135.0,331.0,-3391.0
23990,555.0,-53.0,3946.0,294.0,-205.0,-25.0,1135.0,331.0,-3391.0
24240,557.0,-57.0,3948.0,303.0,-205.0,-21.0,1135.0,331.0,-3391.0
24490,557.0,-57.0,3948.0,308.0,-202.0,-5.0,1151.0,309.0,-3441.0
24740,554.0,-59.0,3943.0,307.0,-207.0,-21.0,1151.0,309.0,-3441.0
24990,567.0,-57.0,3948.0,316.0,-197.0,-27.0,1151.0,309.0,-3441.0
25240,567.0,-57.0,3948.0,339.0,-218.0,-21.0,1151.0,309.0,-3441.0
25490,567.0,-57.0,3948.0,309.0,-217.0,-28.0,1151.0,309.0,-3441.0
25740,557.0,-55.0,3942.0,303.0,-213.0,-29.0,1151.0,309.0,-3441.0
25990,557.0,-55.0,3942.0,271.0,-203.0,-27.0,1151.0,309.0,-3441.0
26240,553.0,-66.0,3950.0,298.0,-213.0,-16.0,1151.0,309.0,-3441.0
26490,553.0,-66.0,3950.0,301.0,-206.0,-12.0,1151.0,309.0,-3441.0
26740,557.0,-54.0,3938.0,303.0,-214.0,-14.0,1151.0,309.0,-3441.0
26990,555.0,-56.0,3947.0,311.0,-197.0,-15.0,1151.0,309.0,-3441.0
27240,555.0,-56.0,3947.0,302.0,-208.0,-22.0,1151.0,309.0,-3441.0
27490,551.0,-56.0,3946.0,301.0,-234.0,-20.0,1151.0,309.0,-3441.0
27740,562.0,-55.0,3951.0,321.0,-209.0,-17.0,1127.0,341.0,-3360.0
27990,556.0,-63.0,3941.0,285.0,-204.0,-30.0,1127.0,341.0,-3360.0
28240,557.0,-58.0,3946.0,291.0,-202.0,-32.0,1127.0,341.0,-3360.0
28490,565.0,-60.0,3944.0,300.0,-203.0,-5.0,1127.0,341.0,-3360.0
28740,553.0,-62.0,3950.0,301.0,-203.0,-19.0,1127.0,341.0,-3360.0
28990,553.0,-62.0,3950.0,300.0,-226.0,-20.0,1127.0,341.0,-3360.0
29240,556.0,-57.0,3946.0,276.0,-197.0,-31.0,1127.0,341.0,-3360.0
29490,550.0,-66.0,3939.0,297.0,-215.0,-28.0,1127.0,341.0,-3360.0
29740,550.0,-66.0,3939.0,307.0,-203.0,-10.0,1127.0,341.0,-3360.0
29990,554.0,-64.0,3946.0,298.0,-199.0,-25.0,1127.0,341.0,-3360.0
30240,561.0,-52.0,3942.0,295.0,-206.0,-16.0,1127.0,341.0,-3360.0
30490,561.0,-52.0,3942.0,278.0,-209.0,-17.0,1127.0,341.0,-3360.0
30740,554.0,-55.0,3948.0,321.0,-216.0,-6.0,1127.0,341.0,-3360.0
30990,553.0,-60.0,3945.0,302.0,-199.0,-21.0,1127.0,341.0,-3360.0
31240,554.0,-61.0,3951.0,303.0,-217.0,-24.0,1127.0,341.0,-3360.0
31490,567.0,-60.0,3942.0,300.0,-222.0,-23.0,1127.0,341.0,-3360.0
31740,567.0,-60.0,3942.0,298.0,-198.0,-16.0,1127.0,341.0,-3360.0
31990,556.0,-59.0,3941.0,318.0,-218.0,-21.0,1127.0,341.0,-3360.0
32240,554.0,-65.0,3945.0,309.0,-225.0,-25.0,1127.0,341.0,-3360.0
32490,554.0,-66.0,3951.0,310.0,-211.0,-13.0,1127.0,341.0,-3360.0
32740,557.0,-54.0,3949.0,302.0,-208.0,-20.0,1079.0,301.0,-3425.0
32990,557.0,-54.0,3949.0,306.0,-234.0,-21.0,1079.0,301.0,-3425.0
33240,552.0,-55.0,3954.0,299.0,-210.0,-20.0,1079.0,301.0,-3425.0
33490,552.0,-55.0,3954.0,297.0,-210.0,-23.0,1079.0,301.0,-3425.0
33740,558.0,-58.0,3951.0,298.0,-213.0,-22.0,1079.0,301.0,-3425.0
33990,553.0,-55.0,3944.0,291.0,-203.0,-28.0,1079.0,301.0,-3425.0
34240,553.0,-55.0,3944.0,297.0,-215.0,-26.0,1079.0,301.0,-3425.0
34490,553.0,-63.0,3944.0,298.0,-212.0,-24.0,1079.0,301.0,-3425.0
34740,553.0,-67.0,3944.0,301.0,-216.0,-23.0,1079.0,301.0,-3425.0
34990,553.0,-67.0,3944.0,306.0,-200.0,-22.0,1079.0,301.0,-3425.0
35240,371.0,145.0,3424.0,1124.0,-5423.0,-455.0,1079.0,301.0,-3425.0
35490,1174.0,1028.0,3472.0,-4997.0,-4872.0,-5012.0,1079.0,301.0,-3425.0
35740,-474.0,255.0,3100.0,-291.0,-975.0,7071.0,577.0,-219.0,-3219.0
35990,-1434.0,258.0,4059.0,-1200.0,-1190.0,1216.0,577.0,-219.0,-3219.0
36240,-1434.0,258.0,4059.0,-322.0,-2749.0,2323.0,577.0,-219.0,-3219.0
36490,-1328.0,524.0,3600.0,383.0,-750.0,371.0,577.0,-219.0,-3219.0
36740,-1697.0,318.0,3521.0,4115.0,2014.0,5938.0,577.0,-219.0,-3219.0
36990,-1486.0,96.0,3746.0,1877.0,1633.0,1041.0,577.0,-219.0,-3219.0
37240,-14.0,219.0,4006.0,-1442.0,5319.0,-2208.0,577.0,-219.0,-3219.0
37490,-14.0,219.0,4006.0,397.0,2417.0,-281.0,577.0,-219.0,-3219.0
37740,735.0,280.0,3912.0,91.0,3284.0,835.0,577.0,-219.0,-3219.0
37990,1695.0,455.0,3593.0,-915.0,2151.0,265.0,577.0,-219.0,-3219.0
38240,1695.0,455.0,3593.0,-2151.0,1127.0,10.0,577.0,-219.0,-3219.0
38490,1687.0,874.0,3510.0,862.0,-2311.0,-650.0,577.0,-219.0,-3219.0
38740,470.0,329.0,3655.0,-680.0,-2614.0,1394.0,577.0,-219.0,-3219.0
38990,304.0,349.0,3844.0,5016.0,87.0,7357.0,577.0,-219.0,-3219.0
39240,53.0,287.0,3771.0,-2841.0,-492.0,3701.0,577.0,-219.0,-3219.0
39490,53.0,287.0,3771.0,-1234.0,2823.0,-6611.0,577.0,-219.0,-3219.0
39740,912.0,496.0,3789.0,-755.0,1294.0,-8844.0,577.0,-219.0,-3219.0
39990,1249.0,134.0,3832.0,1065.0,1098.0,-4293.0,577.0,-219.0,-3219.0
40240,1303.0,-8.0,3608.0,133.0,2249.0,-765.0,577.0,-219.0,-3219.0
40490,2096.0,12.0,3414.0,-277.0,-71.0,-313.0,577.0,-219.0,-3219.0
40740,2590.0,91.0,3099.0,480.0,4902.0,483.0,2601.0,-257.0,-3059.0
40990,2660.0,60.0,2886.0,703.0,-1263.0,182.0,2601.0,-257.0,-3059.0
41240,2420.0,90.0,3177.0,1466.0,-4213.0,691.0,2601.0,-257.0,-3059.0
41490,1615.0,-93.0,3623.0,1208.0,-5667.0,-123.0,2601.0,-257.0,-3059.0
41740,638.0,-202.0,3949.0,1014.0,-6094.0,-517.0,2601.0,-257.0,-3059.0
41990,20.0,-299.0,3923.0,537.0,-2623.0,-62.0,2601.0,-257.0,-3059.0
42240,-319.0,-352.0,3960.0,1001.0,-2520.0,272.0,2601.0,-257.0,-3059.0
42490,-706.0,-459.0,3936.0,972.0,-2713.0,-229.0,2601.0,-257.0,-3059.0
42740,-706.0,-459.0,3936.0,593.0,-2685.0,11.0,2601.0,-257.0,-3059.0
42990,-1487.0,-646.0,3627.0,589.0,-1269.0,184.0,2601.0,-257.0,-3059.0
43240,-1557.0,-726.0,3640.0,274.0,423.0,-271.0,2601.0,-257.0,-3059.0
43490,-1487.0,-807.0,3643.0,3126.0,4083.0,1097.0,2601.0,-257.0,-3059.0
43740,-673.0,-1407.0,3707.0,5443.0,2036.0,823.0,2601.0,-257.0,-3059.0
43990,-673.0,-1407.0,3707.0,-76.0,319.0,-33.0,1069.0,875.0,-3591.0
44240,-364.0,-1714.0,3596.0,-10385.0,741.0,-918.0,1069.0,875.0,-3591.0
44490,-27.0,206.0,4014.0,-5452.0,1578.0,-2513.0,1069.0,875.0,-3591.0
44740,69.0,590.0,3978.0,-2440.0,580.0,-412.0,1069.0,875.0,-3591.0
44990,351.0,1272.0,3852.0,-1632.0,177.0,-201.0,1069.0,875.0,-3591.0
45240,351.0,1272.0,3852.0,-1259.0,197.0,-149.0,1069.0,875.0,-3591.0
45490,403.0,1736.0,3586.0,-1186.0,564.0,-211.0,1069.0,875.0,-3591.0
45740,514.0,2082.0,3358.0,-1234.0,295.0,-134.0,1069.0,875.0,-3591.0
45990,514.0,2082.0,3358.0,3189.0,444.0,-454.0,1069.0,875.0,-3591.0
46240,658.0,1403.0,3704.0,8649.0,-646.0,665.0,1069.0,875.0,-3591.0
46490,658.0,1403.0,3704.0,8147.0,-659.0,447.0,1069.0,875.0,-3591.0
46740,658.0,1403.0,3704.0,1163.0,-1639.0,319.0,1069.0,875.0,-3591.0
46990,2.0,-839.0,3928.0,1147.0,-3496.0,-137.0,1069.0,875.0,-3591.0
47240,2.0,-839.0,3928.0,313.0,-2335.0,-599.0,1069.0,875.0,-3591.0
47490,-762.0,-947.0,3777.0,70.0,-73.0,-444.0,1069.0,875.0,-3591.0
47740,-961.0,-903.0,3731.0,393.0,-1945.0,375.0,1069.0,875.0,-3591.0
47990,-1130.0,-946.0,3770.0,622.0,-2175.0,90.0,1069.0,875.0,-3591.0
48240,-1300.0,-948.0,3672.0,-1533.0,4258.0,-744.0,1069.0,875.0,-3591.0
48490,-1300.0,-948.0,3672.0,-825.0,8401.0,-832.0,1069.0,875.0,-3591.0
48740,424.0,-377.0,3908.0,692.0,5096.0,-1230.0,1753.0,17.0,-3467.0
48990,424.0,-377.0,3908.0,-88.0,2270.0,-165.0,1753.0,17.0,-3467.0
49240,1496.0,-471.0,3642.0,404.0,2303.0,1.0,1753.0,17.0,-3467.0
49490,2023.0,-540.0,3393.0,797.0,1823.0,-242.0,1753.0,17.0,-3467.0
49740,2023.0,-540.0,3393.0,169.0,341.0,48.0,1753.0,17.0,-3467.0
49990,2172.0,-562.0,3283.0,349.0,-575.0,-75.0,1753.0,17.0,-3467.0
50240,2001.0,-632.0,3309.0,2374.0,-1494.0,377.0,1753.0,17.0,-3467.0
50490,1802.0,-1171.0,3360.0,5580.0,-3024.0,195.0,1753.0,17.0,-3467.0
50740,1595.0,-1648.0,3251.0,2575.0,-1159.0,-216.0,1753.0,17.0,-3467.0
50990,1435.0,-2078.0,3092.0,3634.0,-2331.0,101.0,1753.0,17.0,-3467.0
51240,1329.0,-2085.0,3118.0,-535.0,-68.0,142.0,1753.0,17.0,-3467.0
51490,1325.0,-1474.0,3347.0,-11628.0,85.0,602.0,1753.0,17.0,-3467.0
51740,1619.0,680.0,3598.0,-9823.0,-147.0,-1859.0,1753.0,17.0,-3467.0
51990,1540.0,1451.0,3347.0,-3411.0,-299.0,204.0,2293.0,-849.0,-2409.0
52240,1576.0,2009.0,3074.0,-1942.0,92.0,270.0,2293.0,-849.0,-2409.0
52490,1546.0,2093.0,2982.0,-153.0,-120.0,-95.0,2293.0,-849.0,-2409.0
52740,1613.0,2084.0,2997.0,798.0,-389.0,25.0,2293.0,-849.0,-2409.0
52990,1581.0,2054.0,2994.0,466.0,194.0,-6.0,2293.0,-849.0,-2409.0
53240,1646.0,2012.0,3027.0,1525.0,2.0,164.0,2293.0,-849.0,-2409.0
53490,1518.0,1231.0,3405.0,10584.0,-934.0,30.0,2293.0,-849.0,-2409.0
53740,1470.0,290.0,3711.0,3125.0,-91.0,13.0,2293.0,-849.0,-2409.0
53990,1648.0,7.0,3716.0,1055.0,6135.0,163.0,2293.0,-849.0,-2409.0
54240,2191.0,7.0,3326.0,245.0,1205.0,-162.0,2293.0,-849.0,-2409.0
54490,2442.0,1.0,3100.0,506.0,-237.0,-212.0,2293.0,-849.0,-2409.0
54740,1826.0,-76.0,3452.0,1054.0,-9154.0,-473.0,2293.0,-849.0,-2409.0
54990,905.0,-184.0,3866.0,1103.0,-5055.0,-569.0,2293.0,-849.0,-2409.0
55240,178.0,-268.0,3986.0,844.0,-4221.0,171.0,1511.0,-171.0,-3390.0
55490,178.0,-268.0,3986.0,921.0,-3154.0,496.0,1511.0,-171.0,-3390.0
55740,-708.0,-451.0,3908.0,743.0,-2344.0,194.0,1511.0,-171.0,-3390.0
55990,-708.0,-451.0,3908.0,255.0,-2374.0,300.0,1511.0,-171.0,-3390.0
56240,-1353.0,-602.0,3743.0,968.0,-771.0,-108.0,1511.0,-171.0,-3390.0
56490,-1608.0,-735.0,3577.0,1096.0,-1445.0,95.0,1511.0,-171.0,-3390.0
56740,-1608.0,-735.0,3577.0,-712.0,263.0,-803.0,1511.0,-171.0,-3390.0
56990,-1691.0,-691.0,3582.0,76.0,959.0,-377.0,439.0,107.0,-3250.0
57240,-877.0,-427.0,3874.0,-518.0,6229.0,886.0,439.0,107.0,-3250.0
57490,-877.0,-427.0,3874.0,161.0,3889.0,-232.0,439.0,107.0,-3250.0
57740,406.0,-350.0,3946.0,-975.0,5224.0,-863.0,439.0,107.0,-3250.0
57990,1176.0,-132.0,3894.0,-1235.0,5639.0,-424.0,439.0,107.0,-3250.0
58240,1441.0,-78.0,3712.0,1852.0,1938.0,-248.0,439.0,107.0,-3250.0
58490,1754.0,-325.0,3535.0,135.0,-219.0,-155.0,439.0,107.0,-3250.0
58740,1648.0,-311.0,3599.0,1053.0,-2484.0,531.0,439.0,107.0,-3250.0
58990,1281.0,-473.0,3766.0,599.0,-2014.0,284.0,439.0,107.0,-3250.0
59240,985.0,-896.0,3718.0,5023.0,-1649.0,-91.0,439.0,107.0,-3250.0
59490,882.0,-1457.0,3557.0,2603.0,-523.0,40.0,439.0,107.0,-3250.0
59740,872.0,-1763.0,3487.0,-21.0,-286.0,124.0,439.0,107.0,-3250.0
59990,874.0,-1512.0,3510.0,-1432.0,-207.0,134.0,439.0,107.0,-3250.0
60240,888.0,-1062.0,3657.0,-6112.0,-56.0,-188.0,1889.0,365.0,-3491.0
60490,888.0,-1062.0,3657.0,-4934.0,68.0,-201.0,1889.0,365.0,-3491.0
60740,888.0,-1062.0,3657.0,-2708.0,-208.0,-141.0,1889.0,365.0,-3491.0
60990,895.0,1728.0,3504.0,-2690.0,137.0,-148.0,1889.0,365.0,-3491.0
61240,895.0,1728.0,3504.0,-3589.0,164.0,-392.0,1889.0,365.0,-3491.0
61490,1105.0,2384.0,3050.0,-713.0,100.0,-236.0,1889.0,365.0,-3491.0
